Time,F-Scale,Location,County,State,Lat,Lon,Comments
0230,UNK,NEW BERLIN,CHENANGO,NY,42.62,-75.34,TREES DOWN IN SOUTH NEW BERLIN (BGM)
0232,UNK,SALTVILLE,SMYTH,VA,36.88,-81.76,REPORTS OF NUMEROUS TREES AND LARGE BRANCHES DOWN IN AND AROUND TOWN (RNK)
0232,UNK,GASSAWAY,BRAXTON,WV,38.67,-80.77,3-4 TREES DOWN ON ROUTE 7 NEAR GASSAWAY (RLX)
0239,UNK,BINGHAM,GREENBRIER,WV,38.05,-80.8,SEVERAL TREES DOWN NEAR BINGHAM VW. (RNK)
0242,UNK,6 WSW VERBENA,CHILTON,AL,32.74,-86.61,TREES WERE BLOWN DOWN. AT LEAST TWO MOBILE HOMES DESTROYED. AT LEAST ONE ROOF DAMAGED. NEAR THE INTERSECTION OF CR-24 AND CR-59. POSSIBLE TORNADO. (BMX)
0244,UNK,3 SSW TAZEWELL,TAZEWELL,VA,37.08,-81.55,TREE DOWN IN THOMPSON VALLEY (RNK)
0245,UNK,BUENA VISTA,SCIOTO,OH,38.63,-83.26,TREE DOWN ON US 52 NEAR SCIOTO/ADAMS COUNTY LINE. TIME ESTIMATED FROM RADAR. (ILN)
0245,UNK,1 SSE NOKESVILLE,PRINCE WILLIAM,VA,38.68,-77.57,TREE BLOWN ONTO POWER LINES CAUSING SPARKS (LWX)
0245,UNK,3 NE NOKESVILLE,PRINCE WILLIAM,VA,38.73,-77.55,INSIDE CEILING PANELS WERE BLOWN OUT OF HARRIS TEETER IN BRISTOW CENTER (LWX)
0245,UNK,GILBERTSVILLE,OTSEGO,NY,42.47,-75.32,TREES DOWN IN GILBERTSVILLE. (BGM)
0246,UNK,TAZEWELL,TAZEWELL,VA,37.12,-81.52,TREE DOWN ON CENTRAL AVENUE (RNK)
0249,UNK,SALACOA VALLEY,CHEROKEE,GA,34.38,-84.59,CHEROKEE COUNTY EMERGENCY MANAGEMENT IS REPORTING SEVERAL TREES DOWN IN SALACOA VALLEY. (FFC)
0250,UNK,WNW MOUNTAIN SCENE,TOWNS,GA,34.86,-83.73,TOWNS COUNTY EMERGENCY MANAGEMENT REPORTS A TREE DOWNED ONTO A HOUSE ON THE SOUTHERN END OF THE COUNTY. (FFC)
0250,UNK,HOT SPRINGS,MADISON,NC,35.89,-82.83,ROOFS BLOWN OFF OF HOUSES. POSSIBLE TORNADO. (GSP)
0250,UNK,4 NE TAZEWELL,TAZEWELL,VA,37.16,-81.46,TREE DOWN ALONG ROUTE 460 EASTBOUND NEAR THE INTERSECTION OF ROUTE 781 (RNK)
0251,UNK,4 NE TAZEWELL,TAZEWELL,VA,37.16,-81.48,TREE DOWN NEAR WITTENS MILLS (RNK)
0258,UNK,CORINTH,HEARD,GA,33.23,-84.95,HEARD COUNTY 911 RELAYED REPORTS OF OVER A DOZEN DOWNED TREES IN THE CORINTH AREA. ONE TREE WAS DOWNED ONTO A HOUSE. (FFC)
0302,UNK,5 SSW NEWNAN,COWETA,GA,33.31,-84.83,COWETA COUNTY 911 REPORTS NEARLY A DOZEN DOWNED TREES IN THE AREA OF CORINTH AND EARL NORTH ROADS OUTSIDE OF NEWNAN. (FFC)
0305,UNK,7 W CLAYTON,RABUN,GA,34.88,-83.52,TREE BLOWN DOWN ON ROOF. METAL ROOF PANELS PEELED OFF. POSSIBLE TORNADO. (GSP)
0306,UNK,CHATSWORTH,MURRAY,GA,34.77,-84.77,MURRAY COUNTY 911 REPORTS MORE THAN HALF A DOZEN DOWNED TREES COUNTYWIDE. (FFC)
0316,UNK,5 S LAGRANGE,TROUP,GA,32.97,-85.03,TROUP COUNTY 911 RELAYED A REPORT OF ROOF DAMAGE TO A HOUSE ON MURPHY ROAD. (FFC)
0320,UNK,SHARPS CHAPEL,UNION,TN,36.34,-83.81,TREE DOWN ON TRAILER. (MRX)
0320,UNK,DOLGEVILLE,HERKIMER,NY,43.1,-74.77,A LARGE TREE AND WIRES DOWN ON HOWARD STREET IN THE VILLAGE. SPOTTER MEASURED A WIND GUST OF 41 MPH JUST OUTSIDE THE VILLAGE. (ALY)
0330,UNK,5 E SUCHES,LUMPKIN,GA,34.69,-83.94,LUMPKIN COUNTY 911 REPORTED MANY DOWNED TREES AND POWERLINES NEAR DICKS CREEK. (FFC)
0340,UNK,6 S CASS SCENIC RAILROA,POCAHONTAS,WV,38.37,-79.93,SEVERAL SMALL TREES DOWN IN SENECA STATE FOREST (RLX)
0345,UNK,ELKINS,RANDOLPH,WV,38.93,-79.85,ROOFS BLOWN OFF BUILDINGS...MULTIPLE TREES DOWN (RLX)
0345,UNK,ELKINS,RANDOLPH,WV,38.94,-79.83,TREES DOWN. (RLX)
0350,UNK,1 E MEADOW BLUFF,GREENBRIER,WV,37.9,-80.63,SEVERAL TREES DOWN IN DAWSON AND CLINTONVILLE WV (RNK)
0353,UNK,3 WNW DAWSONVILLE,DAWSON,GA,34.44,-84.17,AMATEUR RADIO RELAYED REPORTS FROM DAWSON COUNTY EMERGENCY MANAGEMENT OF SEVERAL DOWNED TREES IN CENTRAL DAWSON COUNTY. (FFC)
0354,UNK,3 NE HAMILTON,HARRIS,GA,32.8,-84.84,BROADCAST MEDIA RELAYED REPORTS OF A DOWNED OAK TREE DESTROYING A HOME ON G STREET IN HAMILTON. (FFC)
0355,UNK,4 NE HAMILTON,HARRIS,GA,32.8,-84.82,BROADCAST MEDIA RELAYED REPORTS OF A CAR AND A HOUSE FLIPPED ON GA HWY 354 EAST OF HAMILTON. (FFC)
0400,UNK,SAPPHIRE,TRANSYLVANIA,NC,35.11,-83,TREES DOWN ALL OVER SAPHIRE VALLEY WITH SEVERAL STORMS BETWEEN 1200 AND 0200 EDT. BLUE RIDGE PUBLIC SAFETY REPORT. (GSP)
0401,UNK,LEWISBURG,GREENBRIER,WV,37.8,-80.45,GREENBRIER EOC REPORTS DAMAGE IN SEVERAL TOWNS ACROSS THE COUNTY. NUMEROUS TREES ARE DOWN AND SOME STRUCTURES ARE DAMAGED. THE EOC ARE STILL COLLECTING SPECIFIC DETAILS (RNK)
0405,UNK,BASTIAN,BLAND,VA,37.15,-81.15,POWER LINE BLOWN DOWN THAT TOOK OUT POWER FOR MOST OF THE COUNTY (RNK)
0407,UNK,2 S WARM SPRINGS,MERIWETHER,GA,32.86,-84.68,AMATEUR RADIO RELAYED REPORTS OF SEVERAL DOWNED TREES SOUTH OF WARM SPRINGS. (FFC)
0410,UNK,2 SSW LEWISBURG,GREENBRIER,WV,37.77,-80.46,SEVERAL LARGE TREES WERE SNAPPED OR BLOWN DOWN ALONG DAVIS STUART ROAD. (RNK)
0410,UNK,LEWISBURG,GREENBRIER,WV,37.8,-80.45,3 HOMES DAMAGED DUE TO FALLING TREES IN THE LEWISBURG AREA. (RNK)
0413,UNK,2 NE LEWISBURG,GREENBRIER,WV,37.83,-80.42,TREES DOWN ON RT 219 NORTH OF INTERSTATE 64. TIME ESTIMATED BY RADAR. (RNK)
0423,UNK,4 NNE CLEVELAND,WHITE,GA,34.65,-83.73,WHITE COUNTY 911 REPORTED 50-60 DOWNED TREES ALONG HWY 75 N NEAR THE MOUNTAIN. (FFC)
0426,UNK,GARRETT,SOMERSET,PA,39.86,-79.06,ONE TREE DOWN (CTP)
0430,UNK,5 S MEANSVILLE,UPSON,GA,32.98,-84.31,MINOR DAMAGE TO HOUSE. 1 TREE DOWN ON THE HOUSE,2 TREES DOWN ON A GARAGE. (FFC)
0430,UNK,GARRETT,SOMERSET,PA,39.86,-79.06,ONE TREE DOWN (CTP)
0434,UNK,BATESVILLE,HABERSHAM,GA,34.75,-83.61,TREES DOWN ALONG HIGHWAY 197 IN BATESVILLE. (GSP)
0440,UNK,SCALY,MACON,NC,35.01,-83.32,MOBILE HOME ROLLED AT 238 DRYMAN RD. TWO TREES DOWN. (GSP)
0440,UNK,6 S CASS SCENIC RAILROA,POCAHONTAS,WV,38.37,-79.93,SEVERAL SMALL TREES DOWN IN SENECA STATE FOREST (RLX)
0440,UNK,3 NE BARTOW,POCAHONTAS,WV,38.57,-79.75,TREES DOWN AT THORNWOOD NEAR INTERSECTION OF RTS 250 AND 28. (RLX)
0440,UNK,1 SW CABINS,GRANT,WV,38.99,-79.22,TREES DOWN ON ROUTE 28 BETWEEN PETERSBURG AND HOPEVILLE. (LWX)
0445,UNK,5 E CASHIERS,TRANSYLVANIA,NC,35.11,-83.01,TREE ON POWERLINES,ANOTHER TREE ON HWY 107,ANOTHER ON CEDAR CREEK ROAD,COUPLE TREES ON BIG SHEEP CLIFF RD. (GSP)
0445,UNK,1 W ARTHUR,GRANT,WV,39.07,-79.12,TREES DOWN BETWEEN PETERSBURG AND MAYSVILLE ON ROUTE 42. (LWX)
0455,63,MAX MEADOWS,WYTHE,VA,36.97,-80.93,(RNK)
0500,UNK,HAMPTON,CARTER,TN,36.28,-82.17,TREES DOWN. (MRX)
0500,UNK,8 S HARMAN,RANDOLPH,WV,38.81,-79.52,SEVERAL TREES DOWN IN WHITMER (RLX)
0510,UNK,TUSCULUM,GREENE,TN,36.18,-82.75,TREES DOWN. (MRX)
0515,UNK,7 NNE WARM SPRINGS,BATH,VA,38.15,-79.75,SEVERAL TREES REPORTED DOWNED IN THE ROCKY RIDGE AREA. TIME ESTIMATED FROM RADAR. (RNK)
0522,UNK,CORRIGANVILLE,ALLEGANY,MD,39.69,-78.79,SEVERAL TREE LIMBS BLOWN DOWN NEAR CORRIGANVILLE FIRE STATION IN CORRIGANVILLE... MD. TREE LIMBS ABOUT ONE AND ONE HALF INCHES IN DIAMETER. (LWX)
0525,UNK,ERIN,CHEMUNG,NY,42.18,-76.67,SEVERAL HOMES SEVERELY DAMAGED (BGM)
0526,UNK,2 N TOWN CREEK,ALLEGANY,MD,39.56,-78.54,TREE FELL ONTO A HOUSE ALONG PACKHORSE ROAD. NUMEROUS TREES WERE DOWN ALONG PACKHORSE ROAD AND GREENE RIDGE ROAD. (LWX)
0530,UNK,WARM SPRINGS,BATH,VA,38.05,-79.78,SEVERAL TREES DOWN IN WARM SPRINGS ALONG SR 220 AND ALONG ROCKY RIDGE. (RNK)
0535,UNK,2 WNW IDA,PAGE,VA,38.6,-78.46,TREE DOWN AT INTERSECTION OF MERTENS RD AND OLDTOWN ORLEANS RD SE (LWX)
0535,UNK,2 WNW GREEN RIDGE,ALLEGANY,MD,39.6,-78.46,TREE DOWN AT INTERSECTION OF MERTENS RD AND OLDTOWN ORLEANS RD SE (LWX)
0536,UNK,6 WNW NATURAL BRIDGE,ROCKBRIDGE,VA,37.66,-79.64,NUMEROUS TREES DOWN NEAR NATURAL BRIDGE. TREE FELL ON A TRAILER IN COLEN HOLLOW. (RNK)
0541,UNK,LEXINGTON,OGLETHORPE,GA,33.87,-83.11,OGLETHORPE COUNTY 911 RELAYED A REPORT OF A DOWNED TREE ON ALBERTON RD. (FFC)
0545,UNK,DANBY,TOMPKINS,NY,42.35,-76.48,STRAIGHT LINE WINDS OF NEARLY 100 MPH WITH A PATH LENGTH OF 1.70 MILES AND A WIDTH OF 0.45 MILES PRODUCED SIGNIFICANT TREE DAMAGE. TREES FELL ON THE ROOF OF A HOUSE. FU (BGM)
0550,UNK,LITTLE RIVER,TRANSYLVANIA,NC,35.24,-82.63,TREES AND POWER LINES DOWN. (GSP)
0550,UNK,SPENCER,TIOGA,NY,42.22,-76.49,NUMEROUS TREES DOWN (BGM)
0550,UNK,ITHACA,TOMPKINS,NY,42.44,-76.5,TREES SNAPPED OFF NEAR THE ITHACA-DANBY TOWN LINE SOUTH OF ITHACA COLLEGE (BGM)
0555,UNK,4 SW PAINT BANK,MONROE,WV,37.53,-80.34,1 TREE DOWN ON WAITEVILLE RD. (RNK)
0600,UNK,2 ENE PAINT BANK,CRAIG,VA,37.58,-80.25,LARGE TREE DOWN ON POTTS MOUNTAIN...ROUTE 311 (RNK)
0612,UNK,2 S YANKEETOWN,ROCKINGHAM,VA,38.65,-78.95,LARGE TREE DOWN AND POWER LINES DOWN IN THE 15000 AND 16000 BLOCK OF LITTLE DRY RIVER ROAD NEAR FULKS RUN... VA (LWX)
0616,UNK,1 N TUNIS,ROCKINGHAM,VA,38.71,-78.87,MULTIPLE TREES DOWN. TOPS TWISTED OFF. (LWX)
0616,UNK,GROTON,TOMPKINS,NY,42.59,-76.37,POSSIBLE TORNADO. SEVERAL TREES. ANSD POLES DOWN...ROOF OFF HOUSE. (BGM)
0619,UNK,FICKLIN,WILKES,GA,33.64,-82.78,WILKES COUNTY 911 RELAYED A DOWNED TREE REPORT IN THE SW PORTION OF THE COUNTY. (FFC)
0620,UNK,4 NE DANA,HENDERSON,NC,35.37,-82.33,TREES AND POWER LINES DOWN (GSP)
0626,UNK,1 ENE CHRISTIAN,AUGUSTA,VA,38.19,-79.22,NUMEROUS LARGE TREES UPROOTED AND SNAPPED ON HIDDEN SPRING LN. DAMAGE TO HOME ACROSS THE STREET. (LWX)
0630,UNK,BOALSBURG,CENTRE,PA,40.77,-77.79,TREES DOWN. (CTP)
0640,UNK,INDIAN VALLEY,FLOYD,VA,36.92,-80.55,SEVERAL TREES DOWN IN THE INDIAN VALLEY AREA ON ROADS AND A COUPLE OF HOUSES. (RNK)
0640,UNK,CENTRE HALL,CENTRE,PA,40.84,-77.68,TREES DOWN. (CTP)
0645,60,LONDON,MADISON,OH,39.89,-83.44,(ILN)
0645,UNK,LUCY FURNACE,MIFFLIN,PA,40.39,-77.89,TREES DOWN. (CTP)
0646,62,2 ENE ALONZAVILLE,SHENANDOAH,VA,38.94,-78.52,(LWX)
0649,58,1 WSW STRASBURG,SHENANDOAH,VA,38.98,-78.37,(LWX)
0650,UNK,BOALSBURG,CENTRE,PA,40.77,-77.79,TREES DOWN. (CTP)
0650,UNK,CENTRE HALL,CENTRE,PA,40.84,-77.68,TREES DOWN. (CTP)
0652,UNK,2 E WEST MANSFIELD,UNION,OH,40.4,-83.51,METAL SHED PICKED UP AND BLOWN SOME DISTANCE. (ILN)
0657,UNK,LUCY FURNACE,MIFFLIN,PA,40.39,-77.89,TREES DOWN. (CTP)
0700,UNK,1 S LINVILLE,ROCKINGHAM,VA,38.5,-78.84,DOZENS OF SNAPPED AND UPROOTED TREES....AND DAMAGE TO HOUSES ON SPRING HOUSE CIRCLE. (LWX)
0700,UNK,EAST WATERFORD,JUNIATA,PA,40.37,-77.6,SIGNIFICANT DAMAGE TO 4 BARNS ALG RT 850 OFF OF RT 75. SILO TOP BLOWN OFF. PORTION OF 3-STALL BARN DESTROYED. LARGE MACHINE SHED DESTROYED. LOTS OF DEBRIS. NUMEROUS TRE (CTP)
0705,UNK,1 SSE WAPOCOMO,HAMPSHIRE,WV,39.38,-78.73,TREE DOWN ON WHISPER VALLEY ROAD (LWX)
0707,UNK,LEWISTOWN,MIFFLIN,PA,40.6,-77.57,TREES DOWN ON ROUTE 22 (CTP)
0720,UNK,MCALISTERVILLE,JUNIATA,PA,40.63,-77.28,TREES DOWN (CTP)
0720,UNK,PHARSALIA,CHENANGO,NY,42.58,-75.77,POSSIBLE TORNADO. NUMEROUS TREES DOWN NORTH ROAD AND CENTER ROAD AREAS. (BGM)
0721,60,5 S HILLIARD,FRANKLIN,OH,39.97,-83.14,(ILN)
0722,UNK,2 S WARDENSVILLE,HARDY,WV,39.05,-78.59,TREES DOWN AT WAITES RUN. MUCH OF WARDENSVILLE W O POWER. (LWX)
0725,UNK,2 ENE HUDSON,CALDWELL,NC,35.86,-81.45,TREES AND POWER LINES DOWN. (GSP)
0725,UNK,2 SE KINGS CREEK,CALDWELL,NC,35.96,-81.38,TREES AND POWER LINES DOWN. DAMAGE TO A MOBILE HOME. (GSP)
0730,UNK,NATURAL BRIDGE,ROCKBRIDGE,VA,37.63,-79.55,NUMEROUS TREES DOWN NEAR NATURAL BRIDGE. TREE FELL ON A TRAILER IN COLEN HOLLOW. (RNK)
0744,UNK,1 ENE STRASBURG,SHENANDOAH,VA,39,-78.33,TREE UPROOTED ON HITE LANE. (LWX)
0745,UNK,4 S NATURAL BRIDGE,ROCKBRIDGE,VA,37.58,-79.55,DAMAGE WAS OBSERVED ALONG FOREST RD 59 WHERE SEVERAL LARGE TREES WERE UPROOTED OR SNAPPED. SEVERAL MORE TREES WERE SNAPPED OR UPROOTED ALONG SEVERAL POINTS OF FOREST RD (RNK)
0747,UNK,NORWOOD,WARREN,GA,33.46,-82.71,WARREN COUNTY 911 RELAYED A REPORT OF NUMEROUS TREES DOWN IN THE AREA. DEPUTIES ARE TRYING TO MAKE IT TO THE AREA. DAMAGE COULD BE CAUSED BY A POSSIBLE TORNADO. ONE HOU (FFC)
0747,UNK,5 SSE NORTH WILKESBORO,WILKES,NC,36.1,-81.12,A TREE WAS BLOWN DOWN. (RNK)
0754,UNK,2 ENE PLEASANT GARDEN,GUILFORD,NC,35.97,-79.74,TREES DOWN ON NEELLEY ROAD AND MINDEN COURT (RAH)
0756,UNK,5 ESE ARCHDALE,RANDOLPH,NC,35.88,-79.87,TREES DOWN ON CEDAR SQUARE RD (RAH)
0756,UNK,3 WNW WINDY GAP,WILKES,NC,36.14,-81.03,A TREE WAS BLOWN DOWN. (RNK)
0756,UNK,5 SSW RONDA,WILKES,NC,36.15,-80.98,A TREE WAS BLOWN DOWN. (RNK)
0756,UNK,3 SSW RONDA,WILKES,NC,36.17,-80.97,A TREE WAS BLOWN DOWN. (RNK)
0757,UNK,3 NW WINDY GAP,WILKES,NC,36.15,-81.02,A TREE WAS BLOWN DOWN. (RNK)
0800,UNK,3 E GREENSBORO,GUILFORD,NC,36.08,-79.77,TREE DOWN IN ROAD (RAH)
0800,UNK,5 SW RONDA,WILKES,NC,36.17,-80.99,A TREE WAS BLOWN DOWN. (RNK)
0800,UNK,3 WNW LAKE TOWNSEND,GUILFORD,NC,36.18,-79.83,TREE DOWN IN ROAD (RAH)
0800,UNK,3 SSE MC DONOUGH,CHENANGO,NY,42.46,-75.74,A SIGNIFICANT SWATH OF TREES WERE BLOWN DOWN ON WALDRON ROAD. THESE TREES WERE ALL POINTING TO THE SOUTHEAST IN A SLIGHTLY DIVERGENT PATTERN. THIS DAMAGE OCCURRED CONCU (BGM)
0805,UNK,5 W RANDLEMAN,RANDOLPH,NC,35.82,-79.89,TREES DOWN ON BEESON FARM RD (RAH)
0807,UNK,REBUCK,NORTHUMBERLAND,PA,40.72,-76.75,TREE ON HOUSE (CTP)
0810,UNK,3 N RANDLEMAN,RANDOLPH,NC,35.86,-79.81,TREES DOWN ON OLD WALKER MILL RD (RAH)
0810,UNK,1 S MONTICELLO,GUILFORD,NC,36.19,-79.68,TREE DOWN IN ROADWAY (RAH)
0813,UNK,2 NE LEWISBURG,GREENBRIER,WV,37.83,-80.42,TREES DOWN ON RT 219 NORTH OF INTERSTATE 64. TIME ESTIMATED BY RADAR. (RNK)
0814,UNK,LECK KILL,NORTHUMBERLAND,PA,40.72,-76.6,TREES DOWN (CTP)
0815,UNK,6 SE ARCHDALE,RANDOLPH,NC,35.84,-79.9,TREES DOWN ON OLD MARLBORO RD (RAH)
0815,UNK,BIGLERVILLE,ADAMS,PA,39.93,-77.25,TREES DOWN (CTP)
0820,UNK,4 NNW CAMP SPRINGS,CASWELL,NC,36.35,-79.52,TELEPHONE POLE DOWN (RNK)
0825,UNK,UTICA,ONEIDA,NY,43.1,-75.23,TREES DOWN. STRUCTURAL DAMAGE REPORTED. (BGM)
0830,UNK,VALLEY VIEW,SCHUYLKILL,PA,40.66,-76.53,MULTIPLE TREES DOWN (CTP)
0835,UNK,2 ENE CATAWISSA,COLUMBIA,PA,40.96,-76.43,NUMEROUS TREES DOWN (CTP)
0850,UNK,LEHMAN,LUZERNE,PA,41.32,-76.03,AT LEAST 60 LARGE TREES DOWN IN A SWATH. (BGM)
0854,UNK,2 ENE PLEASANT GARDEN,GUILFORD,NC,35.97,-79.74,TREES DOWN ON NEELLEY ROAD AND MINDEN COURT (RAH)
0855,62,MYERSTOWN,LEBANON,PA,40.37,-76.31,TREE DOWN ON HOUSE AS WELL (CTP)
0855,UNK,LEHMAN,LUZERNE,PA,41.32,-76.03,STRAIGHT LINE WINDS OF AROUND 95 MPH OCCURRED...WITH A PATH LENGTH OF 1 MILE...AND A PATH WIDTH OF AROUND 500 YARDS. MAINLY TREE DAMAGE OCCURRED. THE DAMAGE WAS CONCENT (BGM)
0859,UNK,BIG FLATS,CHEMUNG,NY,42.14,-76.93,PARTIAL ROOF INCLUDING HVAC SYSTEM OFF BUILDING -- TIME RADAR ESTIMATED (BGM)
0900,UNK,CONKLIN,BROOME,NY,42.03,-75.8,TREES DOWN IN CONKLIN AND THE TOWN OF BINGHAMTON. (BGM)
0900,UNK,AFTON,CHENANGO,NY,42.23,-75.53,SIGNIFICANT DOWNBURST WIND EVENT HIT THE AFTON AREA AROUND 5AM EDT ON APRIL 28TH WITH ESTIMATED WINDS OF 95 MPH AND A PATH LENGTH OF 4 MILES. THE WIDTH OF THE DOWNBURST (BGM)
0910,UNK,2 WSW KEEZLETOWN,ROCKINGHAM,VA,38.4,-78.85,ROOF GONE... SIDE OF HOUSE DOWN AT 430 BOYERS RD (LWX)
0910,UNK,BAINBRIDGE,CHENANGO,NY,42.3,-75.48,TREE DAMAGE AND STRUCTURAL DAMAGE BETWEEN COUNTY ROUTE 17 AND ROUNDS ROAD (BGM)
0915,UNK,FRANKFORT,HERKIMER,NY,43.04,-75.07,MULTIPLE TREES DOWN (ALY)
0916,UNK,MIDDLEBURG,LOUDOUN,VA,38.97,-77.74,TREE DOWN ON WIRES. (LWX)
0917,UNK,2 SW BRADDOCK HEIGHTS,FREDERICK,MD,39.4,-77.52,NON-TORNADIC THUNDERSTORM WIND FELLED TREES IN THE VICINITY OF POOLE ROAD AND HOLTER ROAD. (LWX)
0920,UNK,FALLS,WYOMING,PA,41.47,-75.88,STRAIGHT LINE WINDS OF AROUND 80 MPH OCCURRED...WITH A PATH LENGTH OF 0.25 MILES...AND A PATH WIDTH OF ABOUT 100 YARDS. TREE DAMAGE...AND SOME STRUCTURAL DAMAGE OCCURRE (BGM)
0926,UNK,EAST BENTON,LACKAWANNA,PA,41.58,-75.67,PENNSYLVANIA POWER AND LIGHT TRUCK BLOWN OVER -- TIME RADAR ESTIMATED (BGM)
0930,UNK,BIGLERVILLE,ADAMS,PA,39.93,-77.25,LARGE APPLE BINS DAMAGED BLOWN UPHILL...UTILITY POLE AND TREES UPROOTED...WIRES DOWN. (CTP)
0935,UNK,EAST BENTON,LACKAWANNA,PA,41.58,-75.67,PENNSYLVANIA POWER AND LIGHT TRUCK BLOWN OVER (BGM)
0935,UNK,SALISBURY CENTER,HERKIMER,NY,43.14,-74.79,THREE PINE TREES DOWN ON STATE ROUTE 170A SOUTH OF ROUTE 29. (ALY)
0940,UNK,SALISBURY CENTER,HERKIMER,NY,43.14,-74.79,THREE PINE TREES SHEAERED AND/OR UPROOTED DOWN ON STATE ROUTE 170A SOUTH OF ROUTE 29. THREE SHEDS BLOWN APART AND ONE ROLLED. BRICKS MISSING FROM CHIMNEY OF HOUSE. (ALY)
0942,UNK,LAKE MEADE,ADAMS,PA,39.97,-77.02,WIDESPREAD TREES DOWN (CTP)
0942,UNK,HERRICK,BRADFORD,PA,41.78,-76.25,TREE ON HOUSE...VAUTER RD -- POSSIBLE TORNADO (BGM)
0947,UNK,2 NNW WELLSVILLE,YORK,PA,40.08,-76.96,NUMEROUS TREES DOWN. MAN REPORTED FRONT END OF CAR LIFTED OFF GROUND. (CTP)
0951,UNK,2 N BLYTHE,RICHMOND,GA,33.32,-82.2,EM REPORTED NUMEROUS TREES DOWN ACROSS WESTERN PARTS OF RICHMOND COUNTY (CAE)
0952,UNK,MARIANNA MUNICIPAL A/P,JACKSON,FL,30.83,-85.18,POSSIBLE TORNADO CAUSED DAMAGE TO THE MARIANNA MUNICIPAL AIRPORT. ROOF REPORTED RIPPED OFF HOUSE NEARBY. (TAE)
1002,UNK,BEACH LAKE,WAYNE,PA,41.6,-75.15,SEVERAL 75 TO 80 FOOT TREES DOWN. POSSIBLE TORNADO. (BGM)
1015,UNK,WILLIS,FLOYD,VA,36.85,-80.48,SEVERAL TREES DOWNED IN THE WILLIS AREA...INCLUDING ON BUFFALO MOUNTAIN RD. (RNK)
1021,UNK,AUGUSTA,RICHMOND,GA,33.46,-82,EM REPORTS TREES DOWN ACROSS AUGUSTA METRO AREA. INCLUDING TREE ON IRON HORSE APTS WITH NO INJURIES. (CAE)
1027,UNK,2 S COLUMBIA,RICHLAND,SC,33.97,-81.04,HIGHWAY PATROL REPORTS TREES AND POWER LINES DOWN IN THE OLYMPIA AREA. (CAE)
1027,UNK,4 WNW NORTH WILKESBORO,WILKES,NC,36.18,-81.22,A TREE WAS BLOWN DOWN. (RNK)
1027,UNK,EAST WATERFORD,JUNIATA,PA,40.37,-77.6,WIDESPREAD TREES DOWN (CTP)
1028,UNK,1 NE COLUMBIA,RICHLAND,SC,34.01,-81.02,HIGHWAY PATROL REPORTS TREES DOWN NEAR LAUREL AND WAVERLY STREETS (CAE)
1029,UNK,6 SE COLUMBIA,RICHLAND,SC,33.94,-80.96,HIGHWAY PATROL REPORTS TREES DOWN NEAR BLUFF AND AVALON ROADS (CAE)
1029,UNK,JOHNSTOWN,FULTON,NY,43.01,-74.37,BLANCHARD ROAD TREE DOWN ON HOME (ALY)
1035,UNK,2 SW HARPER TAVERN,LEBANON,PA,40.39,-76.59,TREES ACROSS REEDS CREEK ROAD. POSSIBLE STRUCTURAL COLLAPSE. (CTP)
1043,UNK,AIKEN,AIKEN,SC,33.54,-81.73,AIKEN COUNTY SHERIFF REPORTED TREES DOWN ACROSS THE COUNTY. (CAE)
1046,UNK,1 NNW POOLESVILLE,MONTGOMERY,MD,39.15,-77.42,TRAMPOLINE LIFTED ONTO POWER POLE AND APPROXIMATELY 30 YARDS OF FENCING WAS DESTROYED (LWX)
1048,UNK,2 SW HARPER TAVERN,LEBANON,PA,40.39,-76.59,TREES ACROSS REEDS CREEK ROAD. POSSIBLE STRUCTURAL COLLAPSE. (CTP)
1049,UNK,BEALLSVILLE,MONTGOMERY,MD,39.18,-77.41,MULTIPLE TREES DOWN (LWX)
1049,UNK,1 NNE BEALLSVILLE,MONTGOMERY,MD,39.2,-77.41,TREES DOWN OFF BIG WOODS ROAD (LWX)
1049,UNK,BARNESVILLE,MONTGOMERY,MD,39.22,-77.38,TREES DOWN OVER ROUTE 109 (LWX)
1056,UNK,CAMDEN,KERSHAW,SC,34.26,-80.61,TREES DOWN IN CAMDEN REPORTED BY KERSHAW COUNTY HIGHWAY DEPARTMENT. (CAE)
1100,UNK,MOUNT AIRY,SURRY,NC,36.5,-80.61,SEVERAL TREES DOWN IN MOUNT AIRY ALONG PINE STREET. (RNK)
1100,UNK,BOLTON,WARREN,NY,43.54,-73.67,RT 9N TREES AND WIRES DOWN (ALY)
1120,63,2 ENE NEW MARKET,FREDERICK,MD,39.39,-77.24,(LWX)
1125,UNK,SCHENECTADY,SCHENECTADY,NY,42.8,-73.93,MANY TREES LIMBS DOWN IN CENTRAL PARK (ALY)
1130,UNK,2 ENE CATAWISSA,COLUMBIA,PA,40.96,-76.43,NUMEROUS TREES DOWN (CTP)
1130,UNK,MIDDLEBURGH,SCHOHARIE,NY,42.6,-74.33,MULTIPLE TREES AND WIRES DOWN. (ALY)
1135,UNK,MCBEE,CHESTERFIELD,SC,34.47,-80.26,TREES DOWN ACROSS THE AREA. (CAE)
1149,UNK,2 W WALLACE,MARLBORO,SC,34.72,-79.86,TREES IN ROADWAY (ILM)
1149,UNK,4 NW WALLACE,MARLBORO,SC,34.76,-79.88,TREES IN ROADWAY (ILM)
